gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,countryCode,locality,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
1253602223,3717f916-d983-4a81-bb13-5f91200871a6,urn:catalog:INB:Atta:1561222,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus insignis,,SPECIES,Quercus insignis M.Martens & Galeotti,CR,Cedral. Bosque secundario en la cuenca de la Quebrada Honda.,5c7a5c20-1bd0-11d8-a2da-b8a03c50a862,9.830833,-84.089167,,,1700.0,100.0,,,1991-07-20T00:00:00Z,20,7,1991,2880526,2880526,PRESERVED_SPECIMEN,INBio,Plantae,1561222,,"Morales Quir¢s, Juan Francisco",,CC0_1_0,,Juan Francisco Morales Quir¢s,,,2018-12-07T17:23:28.561Z,,COORDINATE_ROUNDED
1253602199,3717f916-d983-4a81-bb13-5f91200871a6,urn:catalog:INB:Atta:1561217,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus insignis,,SPECIES,Quercus insignis M.Martens & Galeotti,CR,"Cerro Rincon. Alrededores, camino de ascenso por la Fila Matahambre desde Dos Brazos",5c7a5c20-1bd0-11d8-a2da-b8a03c50a862,8.516667,-83.466667,,,722.5,22.5,,,1990-08-25T00:00:00Z,25,8,1990,2880526,2880526,PRESERVED_SPECIMEN,INBio,Plantae,1561217,,"Hammel, Barry",,CC0_1_0,,Gerardo Herrera,,,2018-12-07T17:23:28.617Z,,COORDINATE_ROUNDED
1253591526,3717f916-d983-4a81-bb13-5f91200871a6,urn:catalog:INB:Atta:1513666,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus insignis,,SPECIES,Quercus insignis M.Martens & Galeotti,CR,"Monteverde community, Pacific slope.",5c7a5c20-1bd0-11d8-a2da-b8a03c50a862,10.3,-84.800003,,,1400.0,0.0,,,1989-06-27T00:00:00Z,27,6,1989,2880526,2880526,PRESERVED_SPECIMEN,INBio,Plantae,1513666,,"Morales Quir¢s, Juan Francisco",,CC0_1_0,,William Haber,,,2018-12-07T17:23:23.688Z,,COORDINATE_ROUNDED
1253591156,3717f916-d983-4a81-bb13-5f91200871a6,urn:catalog:INB:Atta:1513183,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus insignis,,SPECIES,Quercus insignis M.Martens & Galeotti,CR,Vertiente Pacifica.,5c7a5c20-1bd0-11d8-a2da-b8a03c50a862,10.3,-84.800001,,,1300.0,0.0,,,1988-06-08T00:00:00Z,8,6,1988,2880526,2880526,PRESERVED_SPECIMEN,INBio,Plantae,1513183,,"Morales Quir¢s, Juan Francisco",,CC0_1_0,,Erick Bello,,,2018-12-07T17:23:23.529Z,,COORDINATE_ROUNDED
1253591118,3717f916-d983-4a81-bb13-5f91200871a6,urn:catalog:INB:Atta:1513180,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus insignis,,SPECIES,Quercus insignis M.Martens & Galeotti,CR,Altos de Santa Elena.,5c7a5c20-1bd0-11d8-a2da-b8a03c50a862,10.316667,-84.816667,,,1400.0,0.0,,,1991-08-06T00:00:00Z,6,8,1991,2880526,2880526,PRESERVED_SPECIMEN,INBio,Plantae,1513180,,"Morales Quir¢s, Juan Francisco",,CC0_1_0,,Erick Bello,,,2018-12-07T17:23:23.584Z,,COORDINATE_ROUNDED
1253591112,3717f916-d983-4a81-bb13-5f91200871a6,urn:catalog:INB:Atta:1513174,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus insignis,,SPECIES,Quercus insignis M.Martens & Galeotti,CR,Carretera entre San Isidro y Dominical; ca. 15 km SW de San Isidro.,5c7a5c20-1bd0-11d8-a2da-b8a03c50a862,9.325,-83.761111,,,1000.0,0.0,,,1992-07-10T00:00:00Z,10,7,1992,2880526,2880526,PRESERVED_SPECIMEN,INBio,Plantae,1513174,,"Morales Quir¢s, Juan Francisco",,CC0_1_0,,Barry Hammel,,,2018-12-07T17:23:23.612Z,,COORDINATE_ROUNDED
1253591098,3717f916-d983-4a81-bb13-5f91200871a6,urn:catalog:INB:Atta:1513175,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus insignis,,SPECIES,Quercus insignis M.Martens & Galeotti,CR,"Monteverde, road from gas station to TV towers, Pacific slope.",5c7a5c20-1bd0-11d8-a2da-b8a03c50a862,10.3,-84.800008,,,1675.0,75.0,,,1992-03-15T00:00:00Z,15,3,1992,2880526,2880526,PRESERVED_SPECIMEN,INBio,Plantae,1513175,,"Morales Quir¢s, Juan Francisco",,CC0_1_0,,William Haber,,,2018-12-07T17:23:23.515Z,,COORDINATE_ROUNDED
1253590368,3717f916-d983-4a81-bb13-5f91200871a6,urn:catalog:INB:Atta:1512370,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus insignis,,SPECIES,Quercus insignis M.Martens & Galeotti,CR,"Falda W Cerro Cangreja, Santa Gertrudis. Cabeceras Rio Negro.",5c7a5c20-1bd0-11d8-a2da-b8a03c50a862,9.723611,-84.378056,,,850.0,150.0,,,1996-06-27T00:00:00Z,27,6,1996,2880526,2880526,PRESERVED_SPECIMEN,INBio,Plantae,1512370,,"Morales Quir¢s, Juan Francisco",,CC0_1_0,,Juan Francisco Morales Quir¢s,,,2018-12-07T17:23:22.836Z,,COORDINATE_ROUNDED
1228515309,90c853e6-56bd-480b-8e8f-6285c3f8d42b,9d5e5e03-42b1-43a7-a9c0-8671757fbba4,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus insignis,,SPECIES,Quercus schippii Standl.,BZ,,7b8aff00-a9f8-11d8-944b-b8a03c50a862,17.25,-88.75,,,,,,,1934-06-23T00:00:00Z,23,6,1934,2880527,2880526,PRESERVED_SPECIMEN,F,Botany,,1248,,,CC0_1_0,The Field Museum of Natural History,W. A. Schipp,HOLOTYPE,,2018-12-07T20:12:17.828Z,,GEODETIC_DATUM_ASSUMED_WGS84
1228459860,90c853e6-56bd-480b-8e8f-6285c3f8d42b,766f46c1-a2a8-44a1-a123-0b94cf099a02,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus insignis,,SPECIES,Quercus insignis M.Martens & Galeotti,NI,,7b8aff00-a9f8-11d8-944b-b8a03c50a862,12.8614,-84.8978,,,,,,,,,,,2880526,2880526,PRESERVED_SPECIMEN,F,Botany,,42785,,,CC0_1_0,The Field Museum of Natural History,L. O. Williams & A. Molina R.,,,2018-12-07T20:11:47.477Z,,GEODETIC_DATUM_ASSUMED_WGS84
1228394373,90c853e6-56bd-480b-8e8f-6285c3f8d42b,d7f0486b-b26a-4d06-8ea5-a114f1105132,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus insignis,,SPECIES,Quercus insignis M.Martens & Galeotti,CR,,7b8aff00-a9f8-11d8-944b-b8a03c50a862,10.0114,-83.9519,,,,,,,,,,,2880526,2880526,PRESERVED_SPECIMEN,F,Botany,,774,,,CC0_1_0,The Field Museum of Natural History,V. J. Dryer,,,2018-12-07T20:11:10.698Z,,GEODETIC_DATUM_ASSUMED_WGS84
1228324141,90c853e6-56bd-480b-8e8f-6285c3f8d42b,0ed63903-26fd-4986-b995-ef68bd624a3a,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus insignis,,SPECIES,Quercus insignis M.Martens & Galeotti,MX,,7b8aff00-a9f8-11d8-944b-b8a03c50a862,23.0,-102.0,,,,,,,,,,,2880526,2880526,PRESERVED_SPECIMEN,F,Botany,,564,,,CC0_1_0,The Field Museum of Natural History,S. Avenda§o Reyes,,,2018-12-07T20:10:30.223Z,,GEODETIC_DATUM_ASSUMED_WGS84
1228297935,90c853e6-56bd-480b-8e8f-6285c3f8d42b,bb46211d-74ee-49cf-98f9-6bbf7d75dbff,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus insignis,,SPECIES,Quercus insignis M.Martens & Galeotti,CR,,7b8aff00-a9f8-11d8-944b-b8a03c50a862,10.0114,-83.9519,,,,,,,,,,,2880526,2880526,PRESERVED_SPECIMEN,F,Botany,,1627,,,CC0_1_0,The Field Museum of Natural History,D. B. Lellinger,,,2018-12-07T20:10:13.289Z,,GEODETIC_DATUM_ASSUMED_WGS84
1228278623,90c853e6-56bd-480b-8e8f-6285c3f8d42b,c5c79ab0-207c-4c15-9470-52d8b16ebc83,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus insignis,,SPECIES,Quercus insignis M.Martens & Galeotti,CR,,7b8aff00-a9f8-11d8-944b-b8a03c50a862,10.0114,-83.9519,,,,,,,,,,,2880526,2880526,PRESERVED_SPECIMEN,F,Botany,,,,,CC0_1_0,The Field Museum of Natural History,B. B. Lewis,,,2018-12-07T20:10:02.421Z,,GEODETIC_DATUM_ASSUMED_WGS84
1228252141,90c853e6-56bd-480b-8e8f-6285c3f8d42b,c4545958-7885-494a-9386-f692703fbab5,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus insignis,,SPECIES,Quercus insignis M.Martens & Galeotti,CR,,7b8aff00-a9f8-11d8-944b-b8a03c50a862,10.0,-84.8333,,,,,,,1983-07-17T00:00:00Z,17,7,1983,2880526,2880526,PRESERVED_SPECIMEN,F,Botany,,5222,RRC ID Flag,2001-01-01T00:00:00Z,CC0_1_0,The Field Museum of Natural History,D. Hazlett,,,2018-12-07T20:09:46.208Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84
1228233109,90c853e6-56bd-480b-8e8f-6285c3f8d42b,9709bbe3-4b5a-4c1f-87f8-731512e906c9,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus insignis,,SPECIES,Quercus insignis M.Martens & Galeotti,CR,,7b8aff00-a9f8-11d8-944b-b8a03c50a862,10.0114,-83.9519,,,,,,,,,,,2880526,2880526,PRESERVED_SPECIMEN,F,Botany,,1116,,,CC0_1_0,The Field Museum of Natural History,R. W. Lent,,,2018-12-07T20:09:34.674Z,,GEODETIC_DATUM_ASSUMED_WGS84
1228180334,90c853e6-56bd-480b-8e8f-6285c3f8d42b,c20f5133-0880-45e4-82bc-303adbf1dbb5,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus insignis,,SPECIES,Quercus davidsoniae Standl.,PA,,7b8aff00-a9f8-11d8-944b-b8a03c50a862,8.5714,-79.9106,,,,,,,1938-07-06T00:00:00Z,6,7,1938,2880529,2880526,PRESERVED_SPECIMEN,F,Botany,,864,,,CC0_1_0,The Field Museum of Natural History,M. E. Davidson,HOLOTYPE,,2018-12-07T20:09:00.889Z,,GEODETIC_DATUM_ASSUMED_WGS84
1144758895,f577c9f3-ae71-4278-b6bf-512ba1dfaa21,,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus insignis,,SPECIES,Quercus schippii Standl.,BZ,"BÇlize - Camp 36, British Honduras-Guatemala [boundary]",43a26bbf-466a-4335-96cc-01d0656c614a,17.21778,-88.68472,,,850.0,,,,1934-06-23T00:00:00Z,23,6,1934,2880527,2880526,PRESERVED_SPECIMEN,G,Geneva Herbarium - General Collection (G),G-G-240980/1,,,,CC_BY_NC_4_0,,"Schipp, W. A. (Coll. Delessert 1935)",ISOTYPE,,2018-12-06T21:55:36.769Z,,GEODETIC_DATUM_ASSUMED_WGS84
1144758840,f577c9f3-ae71-4278-b6bf-512ba1dfaa21,,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus insignis,,SPECIES,Quercus insignis M.Martens & Galeotti,MX,Veracruz - Pic d'Orizaba/Estado de Veracruz-Llave,43a26bbf-466a-4335-96cc-01d0656c614a,18.65917,-96.11583,,,,,,,,,,,2880526,2880526,PRESERVED_SPECIMEN,G,Geneva Herbarium - General Collection (G),G-G-240726/1,,"Breedlove, D. E. (1985)",,CC_BY_NC_4_0,,"Galeotti, H. G.",ISOSYNTYPE,,2018-12-06T21:55:36.835Z,,RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84
1144758810,f577c9f3-ae71-4278-b6bf-512ba1dfaa21,,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus insignis,,SPECIES,Quercus insignis M.Martens & Galeotti,MX,Veracruz - Pic d'Orizaba/Estado de Veracruz-Llave,43a26bbf-466a-4335-96cc-01d0656c614a,18.65917,-96.11583,,,,,,,,,,,2880526,2880526,PRESERVED_SPECIMEN,G,Geneva Herbarium - General Collection (G),G-G-240729/1,,"Breedlove, D. E. (1985)",,CC_BY_NC_4_0,,"Galeotti, H. G.",ISOSYNTYPE,,2018-12-06T21:55:36.845Z,,RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84
1144758808,f577c9f3-ae71-4278-b6bf-512ba1dfaa21,,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus insignis,,SPECIES,Quercus insignis M.Martens & Galeotti,CR,"San JosÇ - San JosÇ: Acosta. No protegida. Cuenca del Pirr°s-Damas. Acosta. Fila Zoncuano, Tiquires, en el sendero a Tiquiritos por la fila/Provincia de San JosÇ",43a26bbf-466a-4335-96cc-01d0656c614a,9.70972,-84.22639,707.0,,1000.0,,,,2001-05-13T00:00:00Z,13,5,2001,2880526,2880526,PRESERVED_SPECIMEN,G,Geneva Herbarium - General Collection (G),G-G-151167/6,,"Morales, J. F. (2005)",,CC_BY_NC_4_0,,"Morales, J. F.",,,2018-12-06T21:55:36.744Z,,GEODETIC_DATUM_ASSUMED_WGS84
1144758805,f577c9f3-ae71-4278-b6bf-512ba1dfaa21,,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus insignis,,SPECIES,Quercus insignis M.Martens & Galeotti,MX,Veracruz - Pic d'Orizaba/Estado de Veracruz-Llave,43a26bbf-466a-4335-96cc-01d0656c614a,18.65917,-96.11583,,,,,,,,,,,2880526,2880526,PRESERVED_SPECIMEN,G,Geneva Herbarium - General Collection (G),G-G-240728/1,,"Breedlove, D. E. (1985)",,CC_BY_NC_4_0,,"Galeotti, H. G.",ISOSYNTYPE,,2018-12-06T21:55:36.744Z,,RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84
1138416982,15f819bd-6612-4447-854b-14d12ee1022d,http://data.biodiversitydata.nl/naturalis/specimen/L%20%200040867,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus insignis,,SPECIES,Quercus insignis M.Martens & Galeotti,MX,Mexico prov de Veracruz.,396d5f30-dea9-11db-8ab4-b8a03c50a862,,,,,,,,,,,,,2880526,2880526,PRESERVED_SPECIMEN,,Botany,,,Breedlove DE,,CC0_1_0,,Galeotti HG,ISOLECTOTYPE,,2018-12-29T04:22:13.228Z,,RECORDED_DATE_INVALID
1138226441,15f819bd-6612-4447-854b-14d12ee1022d,http://data.biodiversitydata.nl/naturalis/specimen/U.1327820,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus insignis,,SPECIES,Quercus insignis M.Martens & Galeotti,MX,Siebin.,396d5f30-dea9-11db-8ab4-b8a03c50a862,,,,,,,,,,,,,2880526,2880526,PRESERVED_SPECIMEN,,Botany,,,,,CC0_1_0,,Bartolome N,,,2018-12-29T03:50:55.542Z,,RECORDED_DATE_INVALID
1096355500,0943f690-fde5-11dd-83f4-b8a03c50a862,S:VascularPlants:S-R-5413,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus insignis,,SPECIES,Quercus insignis M.Martens & Galeotti,HN,"Honduras, In dense forest near summit of the range above El Achote above Siguatepeque. Altitude 1800 meters.",4c415e40-1e21-11de-9e40-a0d6ecebb8bf,,,,,1800.0,,,,1936-07-28T00:00:00Z,28,7,1936,2880526,2880526,PRESERVED_SPECIMEN,S,VascularPlants,S-R-5413,6180,,,CC0_1_0,,"Yuncker, Dawson & Youse",,,2018-12-21T03:24:25.668Z,,
1096355484,0943f690-fde5-11dd-83f4-b8a03c50a862,S:VascularPlants:S-R-5409,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus insignis,,SPECIES,Quercus insignis M.Martens & Galeotti,BZ,"British Honduras. Camp 36,B.H.-Guatemala survey. 2800 ft. alt.",4c415e40-1e21-11de-9e40-a0d6ecebb8bf,,,,,853.0,,,,1934-06-23T00:00:00Z,23,6,1934,2880526,2880526,PRESERVED_SPECIMEN,S,VascularPlants,S-R-5409,1248,,,CC0_1_0,,Schipp,,,2018-12-21T03:24:25.668Z,,
1057569757,7e380070-f762-11e1-a439-00145eb45e9a,10a9de43-e31c-45f3-9c59-4cbd596ff916,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus insignis,,SPECIES,Quercus schippii Standl.,BZ,,19456090-b49a-11d8-abeb-b8a03c50a862,17.217668,-88.684767,,,,,,,1934-06-23T00:00:00Z,23,6,1934,2880527,2880526,PRESERVED_SPECIMEN,NHMUK,BOT,BM000551252,1248,,,CC0_1_0,,William August Schipp,ISOTYPE,,2018-12-08T02:11:52.389Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84
1057547033,7e380070-f762-11e1-a439-00145eb45e9a,bed4e4c5-b4e5-41e1-a9ac-78f2629910b2,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus insignis,,SPECIES,Quercus insignis M.Martens & Galeotti,PA,,19456090-b49a-11d8-abeb-b8a03c50a862,8.507188,-80.102665,,,,,,,,,,,2880526,2880526,PRESERVED_SPECIMEN,NHMUK,BOT,BM000061211,15326,,,CC0_1_0,,Gordon Duane McPherson,,,2018-12-08T02:11:41.633Z,,GEODETIC_DATUM_ASSUMED_WGS84
1057374696,7e380070-f762-11e1-a439-00145eb45e9a,4cba4c27-1de5-426d-9058-60904f82cb79,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus insignis,,SPECIES,Quercus insignis M.Martens & Galeotti,NI,,19456090-b49a-11d8-abeb-b8a03c50a862,12.839906,-85.034783,,,,,,,,,,,2880526,2880526,PRESERVED_SPECIMEN,NHMUK,BOT,BM000540486,21859,,,CC0_1_0,,Warren Douglas (Doug) Stevens,,,2018-12-08T02:10:20.735Z,,GEODETIC_DATUM_ASSUMED_WGS84
1057103909,7e380070-f762-11e1-a439-00145eb45e9a,74357ded-8e55-467a-92ae-eb1d3199b094,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus insignis,,SPECIES,Quercus insignis M.Martens & Galeotti,NI,,19456090-b49a-11d8-abeb-b8a03c50a862,12.839906,-85.034783,,,,,,,1983-06-30T00:00:00Z,30,6,1983,2880526,2880526,PRESERVED_SPECIMEN,NHMUK,BOT,BM000539043,21652,,,CC0_1_0,,Pedro Pablo Moreno,,,2018-12-08T02:08:03.865Z,,GEODETIC_DATUM_ASSUMED_WGS84
912465081,cd6e21c8-9e8a-493a-8a76-fbf7862069e5,http://specimens.kew.org/herbarium/K000575023,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus insignis,,SPECIES,Quercus schippii Standl.,BZ,"Camp 36, British Honduras-Guatemala boundary",061b4f20-f241-11da-a328-b8a03c50a862,,,,,853.0,,,,1934-06-23T00:00:00Z,23,6,1934,2880527,2880526,PRESERVED_SPECIMEN,K,Herbarium,K000575023,1248,,,CC_BY_4_0,,"Schipp, W.A.",ISOTYPE,,2018-12-07T23:24:04.971Z,STILLIMAGE,
910457058,837acfc2-f762-11e1-a439-00145eb45e9a,,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus insignis,,SPECIES,Quercus insignis M.Martens & Galeotti,MX,Huayacos (Pr¢ximo a Cuetzalan),bafca313-f02c-4ce7-9cba-760770a0e4b9,19.866667,-97.583333,20.0,,,,,,,,,,2880526,2880526,PRESERVED_SPECIMEN,HSS,HSS,43840,,F.M. V†zquez,,CC_BY_NC_4_0,,F.M. V†zquez,,,2018-12-07T23:13:25.119Z,,RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
735585605,dfcb0ee8-614f-11e2-897a-00145eb45e9a,,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus insignis,,SPECIES,Quercus insignis M.Martens & Galeotti,,,021121c0-f040-11d8-b22f-b8a03c50a862,,,,,,,,,,,,,2880526,2880526,LIVING_SPECIMEN,ULM,Botanical Garden Ulm,333233,,,,CC_BY_4_0,,,,,2018-12-10T09:06:26.394Z,,
731833757,b5cdf794-8fa4-4a85-8b26-755d087bf531,http://coldb.mnhn.fr/catalognumber/mnhn/p/p06860141,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus insignis,,SPECIES,Quercus davidsoniae Standl.,,,2cd829bb-b713-433d-99cf-64bef11e5b3e,,,,,,,,,,,,,2880529,2880526,PRESERVED_SPECIMEN,MNHN,P,P06860141,,,,CC_BY_4_0,,,,,2019-01-23T20:12:30.805Z,STILLIMAGE,
730973159,b5cdf794-8fa4-4a85-8b26-755d087bf531,http://coldb.mnhn.fr/catalognumber/mnhn/p/p06852599,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus insignis,,SPECIES,Quercus insignis M.Martens & Galeotti,PA,,2cd829bb-b713-433d-99cf-64bef11e5b3e,8.81295,-82.4836,,,,,,,1947-07-24T00:00:00Z,24,7,1947,2880526,2880526,PRESERVED_SPECIMEN,MNHN,P,P06852599,,,,CC_BY_4_0,,"Allen, P.H.",,,2019-01-23T20:12:27.845Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84
730973156,b5cdf794-8fa4-4a85-8b26-755d087bf531,http://coldb.mnhn.fr/catalognumber/mnhn/p/p06852602,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus insignis,,SPECIES,Quercus insignis M.Martens & Galeotti,MX,,2cd829bb-b713-433d-99cf-64bef11e5b3e,19.03034,-97.26811,,,,,,,1840-01-01T00:00:00Z,1,1,1840,2880526,2880526,PRESERVED_SPECIMEN,MNHN,P,P06852602,,,,CC_BY_4_0,,"Galeotti, H.",,,2019-01-23T20:12:27.123Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84
730973153,b5cdf794-8fa4-4a85-8b26-755d087bf531,http://coldb.mnhn.fr/catalognumber/mnhn/p/p06852604,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus insignis,,SPECIES,Quercus insignis M.Martens & Galeotti,MX,,2cd829bb-b713-433d-99cf-64bef11e5b3e,19.357,-96.888,,,,,,,,,,,2880526,2880526,PRESERVED_SPECIMEN,MNHN,P,P06852604,,,,CC_BY_4_0,,Liebmann,,,2019-01-23T20:12:27.165Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84
730973151,b5cdf794-8fa4-4a85-8b26-755d087bf531,http://coldb.mnhn.fr/catalognumber/mnhn/p/p06852605,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus insignis,,SPECIES,Quercus insignis M.Martens & Galeotti,MX,,2cd829bb-b713-433d-99cf-64bef11e5b3e,19.35688,-96.88798,,,,,,,,,,,2880526,2880526,PRESERVED_SPECIMEN,MNHN,P,P06852605,,,,CC_BY_4_0,,Liebmann,,,2019-01-23T20:12:27.155Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84
730973150,b5cdf794-8fa4-4a85-8b26-755d087bf531,http://coldb.mnhn.fr/catalognumber/mnhn/p/p06852607,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus insignis,,SPECIES,Quercus insignis M.Martens & Galeotti,MX,,2cd829bb-b713-433d-99cf-64bef11e5b3e,19.357,-96.888,,,,,,,,,,,2880526,2880526,PRESERVED_SPECIMEN,MNHN,P,P06852607,,,,CC_BY_4_0,,Liebmann,,,2019-01-23T20:12:27.875Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84
730973148,b5cdf794-8fa4-4a85-8b26-755d087bf531,http://coldb.mnhn.fr/catalognumber/mnhn/p/p06847535,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus insignis,,SPECIES,Quercus insignis M.Martens & Galeotti,NI,,2cd829bb-b713-433d-99cf-64bef11e5b3e,13.26667,-86.26667,,,,,,,1999-05-12T00:00:00Z,12,5,1999,2880526,2880526,PRESERVED_SPECIMEN,MNHN,P,P06847535,,,,CC_BY_4_0,,"Rueda, R.|Velasquez, W.|Arroliga, M.",,,2019-01-23T20:12:25.096Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84
730973147,b5cdf794-8fa4-4a85-8b26-755d087bf531,http://coldb.mnhn.fr/catalognumber/mnhn/p/p06847537,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus insignis,,SPECIES,Quercus insignis M.Martens & Galeotti,NI,,2cd829bb-b713-433d-99cf-64bef11e5b3e,12.99912,-85.90982,,,,,,,1983-09-30T00:00:00Z,30,9,1983,2880526,2880526,PRESERVED_SPECIMEN,MNHN,P,P06847537,,,,CC_BY_4_0,,"Grijalva, A.|Venegas, O.|Rueda, R.|Lopez, E.",,,2019-01-23T20:12:25.107Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84
730973145,b5cdf794-8fa4-4a85-8b26-755d087bf531,http://coldb.mnhn.fr/catalognumber/mnhn/p/p06847538,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus insignis,,SPECIES,Quercus insignis M.Martens & Galeotti,NI,,2cd829bb-b713-433d-99cf-64bef11e5b3e,13.23333,-86.25,,,,,,,1983-06-30T00:00:00Z,30,6,1983,2880526,2880526,PRESERVED_SPECIMEN,MNHN,P,P06847538,,,,CC_BY_4_0,,"Moreno, P.P.",,,2019-01-23T20:12:25.215Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84
730973143,b5cdf794-8fa4-4a85-8b26-755d087bf531,http://coldb.mnhn.fr/catalognumber/mnhn/p/p06847539,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus insignis,,SPECIES,Quercus insignis M.Martens & Galeotti,NI,,2cd829bb-b713-433d-99cf-64bef11e5b3e,13.03444,-85.91528,,,,,,,1982-09-28T00:00:00Z,28,9,1982,2880526,2880526,PRESERVED_SPECIMEN,MNHN,P,P06847539,,,,CC_BY_4_0,,"Stevens, W.D.|Moreno, P.|Riviere, R.",,,2019-01-23T20:12:25.356Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84
